country,countryCode,date,dailyVaccinationNumber
Equatorial Guinea,GNQ,2/14/2022,202
Equatorial Guinea,GNQ,2/15/2022,202
Equatorial Guinea,GNQ,2/16/2022,202
Equatorial Guinea,GNQ,2/17/2022,202
Equatorial Guinea,GNQ,2/18/2022,202
Equatorial Guinea,GNQ,2/19/2022,202
Equatorial Guinea,GNQ,2/20/2022,202
Equatorial Guinea,GNQ,2/21/2022,202
Equatorial Guinea,GNQ,2/22/2022,202
Equatorial Guinea,GNQ,2/23/2022,202
Equatorial Guinea,GNQ,2/24/2022,202
Equatorial Guinea,GNQ,2/25/2022,202
Equatorial Guinea,GNQ,2/26/2022,202
Equatorial Guinea,GNQ,2/27/2022,254
Equatorial Guinea,GNQ,2/28/2022,306
Equatorial Guinea,GNQ,3/1/2022,358
Equatorial Guinea,GNQ,3/2/2022,410
Equatorial Guinea,GNQ,3/3/2022,461
Equatorial Guinea,GNQ,3/4/2022,513
Equatorial Guinea,GNQ,3/5/2022,565
Estonia,EST,1/1/2022,3679
Estonia,EST,1/2/2022,3777
Estonia,EST,1/3/2022,3399
Estonia,EST,1/4/2022,3110
Estonia,EST,1/5/2022,3036
Estonia,EST,1/6/2022,3262
Estonia,EST,1/7/2022,4044
Estonia,EST,1/8/2022,4388
Estonia,EST,1/9/2022,4422
Estonia,EST,1/10/2022,4497
Estonia,EST,1/11/2022,4525
Estonia,EST,1/12/2022,4538
Estonia,EST,1/13/2022,4557
Estonia,EST,1/14/2022,4605
Estonia,EST,1/15/2022,4696
Estonia,EST,1/16/2022,4665
Estonia,EST,1/17/2022,4585
Estonia,EST,1/18/2022,4431
Estonia,EST,1/19/2022,4194
Estonia,EST,1/20/2022,3983
Estonia,EST,1/21/2022,3780
Estonia,EST,1/22/2022,3615
Estonia,EST,1/23/2022,3576
Estonia,EST,1/24/2022,3462
Estonia,EST,1/25/2022,3271
Estonia,EST,1/26/2022,3109
Estonia,EST,1/27/2022,2941
Estonia,EST,1/28/2022,2753
Estonia,EST,1/29/2022,2678
Estonia,EST,1/30/2022,2690
Estonia,EST,1/31/2022,2614
Estonia,EST,2/1/2022,2493
Estonia,EST,2/2/2022,2394
Estonia,EST,2/3/2022,2226
Estonia,EST,2/4/2022,2007
Estonia,EST,2/5/2022,1914
Estonia,EST,2/6/2022,1831
Estonia,EST,2/7/2022,1704
Estonia,EST,2/8/2022,1590
Estonia,EST,2/9/2022,1478
Estonia,EST,2/10/2022,1397
Estonia,EST,2/11/2022,1336
Estonia,EST,2/12/2022,1287
Estonia,EST,2/13/2022,1289
Estonia,EST,2/14/2022,1226
Estonia,EST,2/15/2022,1173
Estonia,EST,2/16/2022,1128
Estonia,EST,2/17/2022,1090
Estonia,EST,2/18/2022,1056
Estonia,EST,2/19/2022,1069
Estonia,EST,2/20/2022,1039
Estonia,EST,2/21/2022,1057
Estonia,EST,2/22/2022,1088
Estonia,EST,2/23/2022,1052
Estonia,EST,2/24/2022,892
Estonia,EST,2/25/2022,898
Estonia,EST,2/26/2022,881
Estonia,EST,2/27/2022,884
Estonia,EST,2/28/2022,869
Estonia,EST,3/1/2022,803
Estonia,EST,3/2/2022,793
Estonia,EST,3/3/2022,915
Estonia,EST,3/4/2022,860
Estonia,EST,3/5/2022,837
Estonia,EST,3/6/2022,826
Estonia,EST,3/7/2022,796
Estonia,EST,3/8/2022,756
Estonia,EST,3/9/2022,735
Estonia,EST,3/10/2022,722
Estonia,EST,3/11/2022,690
Estonia,EST,3/12/2022,694
Estonia,EST,3/13/2022,678
Estonia,EST,3/14/2022,653
Estonia,EST,3/15/2022,638
Estonia,EST,3/16/2022,611
Estonia,EST,3/17/2022,546
Estonia,EST,3/18/2022,514
Estonia,EST,3/19/2022,490
Estonia,EST,3/20/2022,492
Estonia,EST,3/21/2022,479
Estonia,EST,3/22/2022,465
Eswatini,SWZ,1/1/2022,722
Eswatini,SWZ,1/2/2022,746
Eswatini,SWZ,1/3/2022,769
Eswatini,SWZ,1/4/2022,1154
Eswatini,SWZ,1/5/2022,1515
Eswatini,SWZ,1/6/2022,1711
Eswatini,SWZ,1/7/2022,1907
Eswatini,SWZ,1/8/2022,2103
Eswatini,SWZ,1/9/2022,2041
Eswatini,SWZ,1/10/2022,1979
Eswatini,SWZ,1/11/2022,1926
Eswatini,SWZ,1/12/2022,1873
Eswatini,SWZ,1/13/2022,1985
Eswatini,SWZ,1/14/2022,2146
Eswatini,SWZ,1/15/2022,2307
Eswatini,SWZ,1/16/2022,2726
Eswatini,SWZ,1/17/2022,3145
Eswatini,SWZ,1/18/2022,3197
Eswatini,SWZ,1/19/2022,3250
Eswatini,SWZ,1/20/2022,3302
Eswatini,SWZ,1/21/2022,3305
Eswatini,SWZ,1/22/2022,3308
Eswatini,SWZ,1/23/2022,3311
Eswatini,SWZ,1/24/2022,3021
Eswatini,SWZ,1/25/2022,2728
Eswatini,SWZ,1/26/2022,2521
Eswatini,SWZ,1/27/2022,2314
Eswatini,SWZ,1/28/2022,2107
Eswatini,SWZ,1/29/2022,1900
Eswatini,SWZ,1/30/2022,1694
Eswatini,SWZ,1/31/2022,1780
Eswatini,SWZ,2/1/2022,1867
Eswatini,SWZ,2/2/2022,1736
Eswatini,SWZ,2/3/2022,1605
Eswatini,SWZ,2/4/2022,1474
Eswatini,SWZ,2/5/2022,1343
Eswatini,SWZ,2/6/2022,1211
Eswatini,SWZ,2/7/2022,1080
Eswatini,SWZ,2/8/2022,949
Eswatini,SWZ,2/9/2022,949
Eswatini,SWZ,2/10/2022,949
Eswatini,SWZ,2/11/2022,949
Eswatini,SWZ,2/12/2022,949
Eswatini,SWZ,2/13/2022,889
Eswatini,SWZ,2/14/2022,829
Eswatini,SWZ,2/15/2022,768
Eswatini,SWZ,2/16/2022,708
Eswatini,SWZ,2/17/2022,647
Eswatini,SWZ,2/18/2022,587
Eswatini,SWZ,2/19/2022,526
Eswatini,SWZ,2/20/2022,526
Eswatini,SWZ,2/21/2022,526
Eswatini,SWZ,2/22/2022,563
Eswatini,SWZ,2/23/2022,601
Eswatini,SWZ,2/24/2022,638
Eswatini,SWZ,2/25/2022,675
Eswatini,SWZ,2/26/2022,712
Eswatini,SWZ,2/27/2022,749
Eswatini,SWZ,2/28/2022,786
Eswatini,SWZ,3/1/2022,786
Eswatini,SWZ,3/2/2022,786
Eswatini,SWZ,3/3/2022,786
Eswatini,SWZ,3/4/2022,786
Eswatini,SWZ,3/5/2022,786
Eswatini,SWZ,3/6/2022,786
Eswatini,SWZ,3/7/2022,786
Eswatini,SWZ,3/8/2022,786
Eswatini,SWZ,3/9/2022,786
Eswatini,SWZ,3/10/2022,761
Eswatini,SWZ,3/11/2022,736
Eswatini,SWZ,3/12/2022,712
Eswatini,SWZ,3/13/2022,687
Eswatini,SWZ,3/14/2022,662
Ethiopia,ETH,1/1/2022,12044
Ethiopia,ETH,1/2/2022,11958
Ethiopia,ETH,1/3/2022,11147
Ethiopia,ETH,1/4/2022,8538
Ethiopia,ETH,1/5/2022,7417
Ethiopia,ETH,1/6/2022,5971
Ethiopia,ETH,1/7/2022,5711
Ethiopia,ETH,1/8/2022,5787
Ethiopia,ETH,1/9/2022,3014
Ethiopia,ETH,1/10/2022,1513
Ethiopia,ETH,1/11/2022,528
Ethiopia,ETH,1/12/2022,430
Ethiopia,ETH,1/13/2022,401
Ethiopia,ETH,1/14/2022,624
Ethiopia,ETH,1/15/2022,1166
Ethiopia,ETH,1/16/2022,1095
Ethiopia,ETH,1/17/2022,1023
Ethiopia,ETH,1/18/2022,1157
Ethiopia,ETH,1/19/2022,1272
Ethiopia,ETH,1/20/2022,1369
Ethiopia,ETH,1/21/2022,1289
Ethiopia,ETH,1/22/2022,789
Ethiopia,ETH,1/23/2022,900
Ethiopia,ETH,1/24/2022,1012
Ethiopia,ETH,1/25/2022,886
Ethiopia,ETH,1/26/2022,760
Ethiopia,ETH,1/27/2022,633
Ethiopia,ETH,1/28/2022,507
Ethiopia,ETH,1/29/2022,455
Ethiopia,ETH,1/30/2022,403
Ethiopia,ETH,1/31/2022,352
Ethiopia,ETH,2/1/2022,344
Ethiopia,ETH,2/2/2022,337
Ethiopia,ETH,2/3/2022,321
Ethiopia,ETH,2/4/2022,310
Ethiopia,ETH,2/5/2022,226
Ethiopia,ETH,2/6/2022,141
Ethiopia,ETH,2/7/2022,56
Ethiopia,ETH,2/8/2022,61
Ethiopia,ETH,2/9/2022,65
Ethiopia,ETH,2/10/2022,78
Ethiopia,ETH,2/11/2022,4303
Ethiopia,ETH,2/12/2022,8528
Ethiopia,ETH,2/13/2022,12752
Ethiopia,ETH,2/14/2022,16977
Ethiopia,ETH,2/15/2022,21194
Ethiopia,ETH,2/16/2022,140401
Ethiopia,ETH,2/17/2022,306785
Ethiopia,ETH,2/18/2022,490826
Ethiopia,ETH,2/19/2022,753282
Ethiopia,ETH,2/20/2022,938536
Ethiopia,ETH,2/21/2022,1175027
Ethiopia,ETH,2/22/2022,1389911
Ethiopia,ETH,2/23/2022,1382694
Ethiopia,ETH,2/24/2022,1328299
Ethiopia,ETH,2/25/2022,1185370
Ethiopia,ETH,2/26/2022,1075504
Ethiopia,ETH,2/27/2022,908465
Ethiopia,ETH,2/28/2022,708504
Ethiopia,ETH,3/1/2022,513926
Ethiopia,ETH,3/2/2022,499714
Ethiopia,ETH,3/3/2022,430347
Ethiopia,ETH,3/4/2022,444688
Ethiopia,ETH,3/5/2022,311795
Ethiopia,ETH,3/6/2022,312195
Ethiopia,ETH,3/7/2022,322884
Ethiopia,ETH,3/8/2022,349797
Ethiopia,ETH,3/9/2022,303458
Ethiopia,ETH,3/10/2022,312446
Ethiopia,ETH,3/11/2022,304384
Ethiopia,ETH,3/12/2022,332081
Ethiopia,ETH,3/13/2022,360859
Ethiopia,ETH,3/14/2022,322661
Ethiopia,ETH,3/15/2022,284464
Ethiopia,ETH,3/16/2022,246267
Ethiopia,ETH,3/17/2022,207896
Ethiopia,ETH,3/18/2022,169525
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Faeroe Islands,FRO,1/1/2022,398
Faeroe Islands,FRO,1/2/2022,410
Faeroe Islands,FRO,1/3/2022,422
Faeroe Islands,FRO,1/4/2022,252
Faeroe Islands,FRO,1/5/2022,197
Faeroe Islands,FRO,1/6/2022,319
Faeroe Islands,FRO,1/7/2022,347
Faeroe Islands,FRO,1/8/2022,375
Faeroe Islands,FRO,1/9/2022,402
Faeroe Islands,FRO,1/10/2022,410
Faeroe Islands,FRO,1/11/2022,431
Faeroe Islands,FRO,1/12/2022,457
Faeroe Islands,FRO,1/13/2022,307
Faeroe Islands,FRO,1/14/2022,265
Faeroe Islands,FRO,1/15/2022,223
Faeroe Islands,FRO,1/16/2022,181
Faeroe Islands,FRO,1/17/2022,159
Faeroe Islands,FRO,1/18/2022,137
Faeroe Islands,FRO,1/19/2022,139
Faeroe Islands,FRO,1/20/2022,170
Faeroe Islands,FRO,1/21/2022,179
Faeroe Islands,FRO,1/22/2022,189
Faeroe Islands,FRO,1/23/2022,198
Faeroe Islands,FRO,1/24/2022,208
Faeroe Islands,FRO,1/25/2022,218
Faeroe Islands,FRO,1/26/2022,200
Faeroe Islands,FRO,1/27/2022,152
Faeroe Islands,FRO,1/28/2022,153
Faeroe Islands,FRO,1/29/2022,141
Faeroe Islands,FRO,1/30/2022,129
Faeroe Islands,FRO,1/31/2022,117
Faeroe Islands,FRO,2/1/2022,104
Faeroe Islands,FRO,2/2/2022,91
Faeroe Islands,FRO,2/3/2022,87
Faeroe Islands,FRO,2/4/2022,68
Faeroe Islands,FRO,2/5/2022,62
Faeroe Islands,FRO,2/6/2022,56
Faeroe Islands,FRO,2/7/2022,50
Faeroe Islands,FRO,2/8/2022,48
Faeroe Islands,FRO,2/9/2022,44
Faeroe Islands,FRO,2/10/2022,33
Faeroe Islands,FRO,2/11/2022,30
Faeroe Islands,FRO,2/12/2022,28
Faeroe Islands,FRO,2/13/2022,26
Faeroe Islands,FRO,2/14/2022,24
Faeroe Islands,FRO,2/15/2022,26
Faeroe Islands,FRO,2/16/2022,28
Faeroe Islands,FRO,2/17/2022,24
Faeroe Islands,FRO,2/18/2022,26
Fiji,FJI,1/1/2022,384
Fiji,FJI,1/2/2022,384
Fiji,FJI,1/3/2022,384
Fiji,FJI,1/4/2022,384
Fiji,FJI,1/5/2022,377
Fiji,FJI,1/6/2022,371
Fiji,FJI,1/7/2022,364
Fiji,FJI,1/8/2022,358
Fiji,FJI,1/9/2022,351
Fiji,FJI,1/10/2022,345
Fiji,FJI,1/11/2022,338
Fiji,FJI,1/12/2022,312
Fiji,FJI,1/13/2022,286
Fiji,FJI,1/14/2022,260
Fiji,FJI,1/15/2022,234
Fiji,FJI,1/16/2022,208
Fiji,FJI,1/17/2022,182
Fiji,FJI,1/18/2022,155
Fiji,FJI,1/19/2022,160
Fiji,FJI,1/20/2022,164
Fiji,FJI,1/21/2022,168
Fiji,FJI,1/22/2022,173
Fiji,FJI,1/23/2022,177
Fiji,FJI,1/24/2022,181
Fiji,FJI,1/25/2022,195
Fiji,FJI,1/26/2022,206
Fiji,FJI,1/27/2022,216
Fiji,FJI,1/28/2022,226
Fiji,FJI,1/29/2022,236
Fiji,FJI,1/30/2022,246
Fiji,FJI,1/31/2022,256
Fiji,FJI,2/1/2022,252
Fiji,FJI,2/2/2022,247
Fiji,FJI,2/3/2022,243
Fiji,FJI,2/4/2022,238
Fiji,FJI,2/5/2022,233
Fiji,FJI,2/6/2022,229
Fiji,FJI,2/7/2022,224
Fiji,FJI,2/8/2022,242
Fiji,FJI,2/9/2022,260
Fiji,FJI,2/10/2022,279
Fiji,FJI,2/11/2022,297
Fiji,FJI,2/12/2022,315
Fiji,FJI,2/13/2022,333
Fiji,FJI,2/14/2022,351
Fiji,FJI,2/15/2022,346
Fiji,FJI,2/16/2022,341
Fiji,FJI,2/17/2022,336
Fiji,FJI,2/18/2022,332
Fiji,FJI,2/19/2022,327
Fiji,FJI,2/20/2022,322
Fiji,FJI,2/21/2022,317
Fiji,FJI,2/22/2022,319
Fiji,FJI,2/23/2022,321
Fiji,FJI,2/24/2022,323
Fiji,FJI,2/25/2022,325
Fiji,FJI,2/26/2022,327
Fiji,FJI,2/27/2022,329
Fiji,FJI,2/28/2022,331
Fiji,FJI,3/1/2022,313
Fiji,FJI,3/2/2022,294
Fiji,FJI,3/3/2022,276
Fiji,FJI,3/4/2022,258
Fiji,FJI,3/5/2022,240
Fiji,FJI,3/6/2022,222
Fiji,FJI,3/7/2022,204
Fiji,FJI,3/8/2022,461
Fiji,FJI,3/9/2022,718
Fiji,FJI,3/10/2022,975
Fiji,FJI,3/11/2022,1232
Fiji,FJI,3/12/2022,1489
Fiji,FJI,3/13/2022,1746
Fiji,FJI,3/14/2022,2004
Fiji,FJI,3/15/2022,1782
Fiji,FJI,3/16/2022,1560
Fiji,FJI,3/17/2022,1339
Fiji,FJI,3/18/2022,1117
Fiji,FJI,3/19/2022,895
Fiji,FJI,3/20/2022,674
Fiji,FJI,3/21/2022,452
Fiji,FJI,3/22/2022,
Finland,FIN,1/1/2022,38898
Finland,FIN,1/2/2022,38782
Finland,FIN,1/3/2022,38449
Finland,FIN,1/4/2022,31008
Finland,FIN,1/5/2022,29074
Finland,FIN,1/6/2022,46748
Finland,FIN,1/7/2022,43024
Finland,FIN,1/8/2022,36863
Finland,FIN,1/9/2022,45915
Finland,FIN,1/10/2022,54967
Finland,FIN,1/11/2022,64540
Finland,FIN,1/12/2022,72110
Finland,FIN,1/13/2022,52247
Finland,FIN,1/14/2022,47469
Finland,FIN,1/15/2022,42690
Finland,FIN,1/16/2022,37433
Finland,FIN,1/17/2022,32176
Finland,FIN,1/18/2022,26376
Finland,FIN,1/19/2022,26015
Finland,FIN,1/20/2022,32017
Finland,FIN,1/21/2022,36847
Finland,FIN,1/22/2022,41678
Finland,FIN,1/23/2022,44483
Finland,FIN,1/24/2022,47288
Finland,FIN,1/25/2022,50094
Finland,FIN,1/26/2022,48479
Finland,FIN,1/27/2022,46080
Finland,FIN,1/28/2022,45037
Finland,FIN,1/29/2022,44567
Finland,FIN,1/30/2022,43611
Finland,FIN,1/31/2022,51589
Finland,FIN,2/1/2022,46440
Finland,FIN,2/2/2022,41801
Finland,FIN,2/3/2022,39803
Finland,FIN,2/4/2022,50789
Finland,FIN,2/5/2022,50250
Finland,FIN,2/6/2022,46027
Finland,FIN,2/7/2022,32869
Finland,FIN,2/8/2022,39229
Finland,FIN,2/9/2022,38639
Finland,FIN,2/10/2022,37437
Finland,FIN,2/11/2022,23092
Finland,FIN,2/12/2022,19623
Finland,FIN,2/13/2022,19916
Finland,FIN,2/14/2022,18892
Finland,FIN,2/15/2022,11205
Finland,FIN,2/16/2022,10378
Finland,FIN,2/17/2022,9936
Finland,FIN,2/18/2022,9275
Finland,FIN,2/19/2022,8301
Finland,FIN,2/20/2022,7785
Finland,FIN,2/21/2022,7700
Finland,FIN,2/22/2022,7751
Finland,FIN,2/23/2022,7246
Finland,FIN,2/24/2022,6421
Finland,FIN,2/25/2022,4995
Finland,FIN,2/26/2022,3954
Finland,FIN,2/27/2022,2866
Finland,FIN,2/28/2022,2663
Finland,FIN,3/1/2022,2647
Finland,FIN,3/2/2022,2519
Finland,FIN,3/3/2022,2406
Finland,FIN,3/4/2022,3003
Finland,FIN,3/5/2022,4183
Finland,FIN,3/6/2022,5363
Finland,FIN,3/7/2022,5489
Finland,FIN,3/8/2022,5462
Finland,FIN,3/9/2022,5364
Finland,FIN,3/10/2022,7160
Finland,FIN,3/11/2022,9042
Finland,FIN,3/12/2022,10342
Finland,FIN,3/13/2022,11641
Finland,FIN,3/14/2022,13994
Finland,FIN,3/15/2022,16451
Finland,FIN,3/16/2022,18206
Finland,FIN,3/17/2022,16470
Finland,FIN,3/18/2022,14735
Finland,FIN,3/19/2022,13000
Finland,FIN,3/20/2022,11264
Finland,FIN,3/21/2022,9529
Finland,FIN,3/22/2022,7794
Finland,FIN,3/23/2022,6059
France,FRA,1/1/2022,378002
France,FRA,1/2/2022,379132
France,FRA,1/3/2022,385918
France,FRA,1/4/2022,399316
France,FRA,1/5/2022,412330
France,FRA,1/6/2022,449950
France,FRA,1/7/2022,554081
France,FRA,1/8/2022,628824
France,FRA,1/9/2022,641533
France,FRA,1/10/2022,638095
France,FRA,1/11/2022,623257
France,FRA,1/12/2022,604677
France,FRA,1/13/2022,579408
France,FRA,1/14/2022,555005
France,FRA,1/15/2022,539814
France,FRA,1/16/2022,532365
France,FRA,1/17/2022,505927
France,FRA,1/18/2022,472811
France,FRA,1/19/2022,441921
France,FRA,1/20/2022,408466
France,FRA,1/21/2022,372720
France,FRA,1/22/2022,351448
France,FRA,1/23/2022,344538
France,FRA,1/24/2022,326828
France,FRA,1/25/2022,306658
France,FRA,1/26/2022,293457
France,FRA,1/27/2022,277371
France,FRA,1/28/2022,266399
France,FRA,1/29/2022,260818
France,FRA,1/30/2022,259292
France,FRA,1/31/2022,248214
France,FRA,2/1/2022,236551
France,FRA,2/2/2022,230817
France,FRA,2/3/2022,222711
France,FRA,2/4/2022,213201
France,FRA,2/5/2022,208050
France,FRA,2/6/2022,206185
France,FRA,2/7/2022,207483
France,FRA,2/8/2022,205253
France,FRA,2/9/2022,204142
France,FRA,2/10/2022,201928
France,FRA,2/11/2022,197005
France,FRA,2/12/2022,192652
France,FRA,2/13/2022,191831
France,FRA,2/14/2022,188689
France,FRA,2/15/2022,184528
France,FRA,2/16/2022,176714
France,FRA,2/17/2022,165281
France,FRA,2/18/2022,147500
France,FRA,2/19/2022,135962
France,FRA,2/20/2022,133349
France,FRA,2/21/2022,118274
France,FRA,2/22/2022,103271
France,FRA,2/23/2022,91708
France,FRA,2/24/2022,85076
France,FRA,2/25/2022,77367
France,FRA,2/26/2022,73179
France,FRA,2/27/2022,72389
France,FRA,2/28/2022,68410
France,FRA,3/1/2022,64863
France,FRA,3/2/2022,60879
France,FRA,3/3/2022,56830
France,FRA,3/4/2022,49793
France,FRA,3/5/2022,45354
France,FRA,3/6/2022,44420
France,FRA,3/7/2022,40075
France,FRA,3/8/2022,35516
France,FRA,3/9/2022,30793
France,FRA,3/10/2022,28086
France,FRA,3/11/2022,24944
France,FRA,3/12/2022,23462
France,FRA,3/13/2022,23257
France,FRA,3/14/2022,22995
France,FRA,3/15/2022,23194
France,FRA,3/16/2022,24108
France,FRA,3/17/2022,24885
France,FRA,3/18/2022,26431
France,FRA,3/19/2022,26853
France,FRA,3/20/2022,26883
France,FRA,3/21/2022,27765
France,FRA,3/22/2022,28944
French Polynesia,PYF,1/1/2022,252
French Polynesia,PYF,1/2/2022,252
French Polynesia,PYF,1/3/2022,252
French Polynesia,PYF,1/4/2022,252
French Polynesia,PYF,1/5/2022,319
French Polynesia,PYF,1/6/2022,386
French Polynesia,PYF,1/7/2022,453
French Polynesia,PYF,1/8/2022,521
French Polynesia,PYF,1/9/2022,588
French Polynesia,PYF,1/10/2022,655
French Polynesia,PYF,1/11/2022,722
French Polynesia,PYF,1/12/2022,722
French Polynesia,PYF,1/13/2022,722
French Polynesia,PYF,1/14/2022,722
French Polynesia,PYF,1/15/2022,722
French Polynesia,PYF,1/16/2022,722
French Polynesia,PYF,1/17/2022,722
French Polynesia,PYF,1/18/2022,722
French Polynesia,PYF,1/19/2022,650
French Polynesia,PYF,1/20/2022,578
French Polynesia,PYF,1/21/2022,506
French Polynesia,PYF,1/22/2022,433
French Polynesia,PYF,1/23/2022,361
French Polynesia,PYF,1/24/2022,289
French Polynesia,PYF,1/25/2022,217
French Polynesia,PYF,1/26/2022,217
French Polynesia,PYF,1/27/2022,217
French Polynesia,PYF,1/28/2022,217
French Polynesia,PYF,1/29/2022,217
French Polynesia,PYF,1/30/2022,217
French Polynesia,PYF,1/31/2022,217
French Polynesia,PYF,2/1/2022,217
French Polynesia,PYF,2/2/2022,217
French Polynesia,PYF,2/3/2022,217
French Polynesia,PYF,2/4/2022,217
French Polynesia,PYF,2/5/2022,217
French Polynesia,PYF,2/6/2022,217
French Polynesia,PYF,2/7/2022,217
French Polynesia,PYF,2/8/2022,216
French Polynesia,PYF,2/9/2022,214
French Polynesia,PYF,2/10/2022,213
French Polynesia,PYF,2/11/2022,212
French Polynesia,PYF,2/12/2022,210
French Polynesia,PYF,2/13/2022,209
French Polynesia,PYF,2/14/2022,208
French Polynesia,PYF,2/15/2022,190
French Polynesia,PYF,2/16/2022,173
French Polynesia,PYF,2/17/2022,155
French Polynesia,PYF,2/18/2022,138
French Polynesia,PYF,2/19/2022,120
French Polynesia,PYF,2/20/2022,102
French Polynesia,PYF,2/21/2022,85
French Polynesia,PYF,2/22/2022,369
French Polynesia,PYF,2/23/2022,654
French Polynesia,PYF,2/24/2022,938
French Polynesia,PYF,2/25/2022,1222
French Polynesia,PYF,2/26/2022,1507
French Polynesia,PYF,2/27/2022,1791
French Polynesia,PYF,2/28/2022,2076
French Polynesia,PYF,3/1/2022,1797
French Polynesia,PYF,3/2/2022,1519
French Polynesia,PYF,3/3/2022,1241
French Polynesia,PYF,3/4/2022,963
French Polynesia,PYF,3/5/2022,685
French Polynesia,PYF,3/6/2022,407
French Polynesia,PYF,3/7/2022,128
French Polynesia,PYF,3/8/2022,152
French Polynesia,PYF,3/9/2022,175
French Polynesia,PYF,3/10/2022,198
French Polynesia,PYF,3/11/2022,221
French Polynesia,PYF,3/12/2022,244
French Polynesia,PYF,3/13/2022,267
French Polynesia,PYF,3/14/2022,290
French Polynesia,PYF,3/15/2022,252
French Polynesia,PYF,3/16/2022,214
French Polynesia,PYF,3/17/2022,175
French Polynesia,PYF,3/18/2022,137
French Polynesia,PYF,3/19/2022,99
French Polynesia,PYF,3/20/2022,61
French Polynesia,PYF,3/21/2022,22
Gabon,GAB,1/1/2022,3128
Gabon,GAB,1/2/2022,3128
Gabon,GAB,1/3/2022,3128
Gabon,GAB,1/4/2022,3128
Gabon,GAB,1/5/2022,3128
Gabon,GAB,1/6/2022,3128
Gabon,GAB,1/7/2022,3128
Gabon,GAB,1/8/2022,3128
Gabon,GAB,1/9/2022,3128
Gabon,GAB,1/10/2022,3128
Gabon,GAB,1/11/2022,3128
Gabon,GAB,1/12/2022,3128
Gabon,GAB,1/13/2022,3128
Gabon,GAB,1/14/2022,3128
Gabon,GAB,1/15/2022,3128
Gabon,GAB,1/16/2022,3128
Gabon,GAB,1/17/2022,2957
Gabon,GAB,1/18/2022,2787
Gabon,GAB,1/19/2022,2616
Gabon,GAB,1/20/2022,2445
Gabon,GAB,1/21/2022,2274
Gabon,GAB,1/22/2022,2104
Gabon,GAB,1/23/2022,1933
Gabon,GAB,1/24/2022,1933
Gabon,GAB,1/25/2022,1933
Gabon,GAB,1/26/2022,1933
Gabon,GAB,1/27/2022,1933
Gabon,GAB,1/28/2022,1933
Gabon,GAB,1/29/2022,1933
Gabon,GAB,1/30/2022,1933
Gabon,GAB,1/31/2022,1933
Gabon,GAB,2/1/2022,1933
Gabon,GAB,2/2/2022,1933
Gabon,GAB,2/3/2022,1933
Gabon,GAB,2/4/2022,1933
Gabon,GAB,2/5/2022,1933
Gabon,GAB,2/6/2022,1933
Gabon,GAB,2/7/2022,1933
Gabon,GAB,2/8/2022,1933
Gabon,GAB,2/9/2022,1933
Gabon,GAB,2/17/2022,
Gabon,GAB,3/4/2022,
Gabon,GAB,3/10/2022,
Gabon,GAB,3/17/2022,
Gambia,GMB,1/1/2022,1878
Gambia,GMB,1/2/2022,2018
Gambia,GMB,1/3/2022,2159
Gambia,GMB,1/4/2022,2299
Gambia,GMB,1/5/2022,2299
Gambia,GMB,1/6/2022,2299
Gambia,GMB,1/7/2022,2299
Gambia,GMB,1/8/2022,2299
Gambia,GMB,1/9/2022,2299
Gambia,GMB,1/10/2022,2299
Gambia,GMB,1/11/2022,2299
Gambia,GMB,1/12/2022,2299
Gambia,GMB,1/13/2022,2299
Gambia,GMB,1/14/2022,2299
Gambia,GMB,1/15/2022,2299
Gambia,GMB,1/16/2022,2299
Gambia,GMB,1/17/2022,2299
Gambia,GMB,1/18/2022,2299
Gambia,GMB,1/19/2022,2299
Gambia,GMB,1/20/2022,2299
Gambia,GMB,1/21/2022,2299
Gambia,GMB,1/22/2022,2038
Gambia,GMB,1/23/2022,1776
Gambia,GMB,1/24/2022,1515
Gambia,GMB,1/25/2022,1254
Gambia,GMB,1/26/2022,992
Gambia,GMB,1/27/2022,731
Gambia,GMB,1/28/2022,469
Gambia,GMB,1/29/2022,469
Gambia,GMB,1/30/2022,469
